"recordIdentifier","recordType","organizationIdentifier","programIdentifier","memberIdentifier","previousMemberIdentifier","memberStatus","fullName","firstName","middleName","lastName","streetLine1","streetLine2","city","state","postalCode","country","phoneNumber","emailAddress"
"b402a91a-68f5-4762-9c4a-5573a10b0b9e","MEM_SYN","100","13","2332","NULL","OPEN","NULL","qxiCmk5 Mnrpf9grcfd5","pnowpebIjmszcJvowv b","xzvypakn8euobhhulrby","uwb OzukhteoQfxfilte","tdoj yrgnuiaeqwd1zo ","NULL","NULL","fevlnBlyqyozyzqv qb ","NULL","NULL","it  4ccwgziboIBi yrt"
"d56847f9-7290-46fe-951c-e9da6ca90d5e","MEM_SYN","100","13","2334","NULL","OPEN","NULL","fxxlxhxbb oljlb4duqf","nfn 8zmZqhiyyaA dVew","NULL","j6htzhgprujxf2if2hd "," oyfbl1 f5sUuofchxiv","wvc3ffFh yan tpuxy8q","hvcsrv x gplggi bnuu","NULL","iw6wjpjpjroawiwmjknk","Geptuwhcgv9f rC k dk","coudifilekN4eixYgcfk"
"a149c4ed-8fb7-4d4a-b91c-5fccfa0e7548","MEM_SYN","100","13","2335","NULL","OPEN","msfaq Rx wl9zbfIyfjn","NULL"," Bk0ela53xsm9ymulizz","gutue9kcO sqfe7fbxxp","lujymx7qcosvzH0loepq","ccbvPjzetryi1rbwsj a","NULL","NULL","NULL","kg5FfujzipecddybZmij","knh nrq bh Goftlu wo","aesoktYjz7xnxsyeel2b"
"5caf8119-bb80-430c-bcc4-d97c1341eb15","MEM_SYN","100","13","2336","NULL","OPEN","NULL"," myazsSpupakbeyz ouW","ihi6fliyi oz5g6nsrhh","Rnmay zvlfxirvl ne3h","ARcsggbnvyzgrz Bofhj","0o en yhhmbubeuWxsff","NULL","NULL","qlscYNEbznnzlBXdntbf","ni1ed4fvis ezrwpo7pu","NULL","NULL"
"2369b9b4-3e31-4d97-8b00-9fc8e6b24a94","MEM_SYN","100","13","2340","NULL","OPEN","NULL","js7mmssxolyafwneleco","faZxVgmlueuf jwvza S","NULL","6ugyw9mrjNh dtzqv3 y","NULL","NULL","kuon6XXoj cugnviobfb","NULL","NULL","NULL","NULL"
"7abeac66-6807-48ec-aaf5-110eeb681c5c","MEM_SYN","100","13","2341","NULL","OPEN","ues bZgfxn57rqnth1ub","NULL","NULL","NULL"," rxond6vLmwpd2Beb6ls","NULL","NULL","NULL","NULL","NULL","NULL","swivfea ch23wcntmdoD"
"9320e129-7b08-4637-b13f-255f399a8829","MEM_SYN","100","13","2342","NULL","OPEN","NULL","rs E5mhqap53bfxvxgwn","lycue wfldpOikdzt4cv","NULL","mihzto sxbu onxooev ","pidgmzlmmsrhhLsrfxmj","wbvbi dlj1eqblqzah0j"," wR wr cav0Gz6tokiio","fuobxwaatvmnlpd2abbu"," upcidzhvdnliuvzo oB","pj sx wiwyra0yuudpar","qR vbyyjskkzsldpCbea"
"758e97a0-f471-469f-bd60-c8a544f1b1d0","MEM_SYN","100","13","2343","NULL","OPEN","NULL","vaIhnwfzpqa 5g4cjhEs","etsxkdfGghIp uhtoupn","NULL","NULL","cuoAwe1kclrfrkgdrw 0","ocmkaplru kcfhoc sq ","NULL","NULL","hhqgde7xw6y tCzxrnmb","s gda3 yhqaNsM Roqi","lxkfee1vronulmVlz q "
"7bb5df5d-a1a2-483b-bf82-a298d1673878","MEM_SYN","100","13","2344","NULL","OPEN","gj 1SqnazfdpPVllyrod","NULL","NULL","ziF0loqvokyofwwbjyb ","NULL","NULL","toingwyuwA pxuqzqyhU","NULL","kxzauhkfud ipypgOzXt","qpfxhknoqakn Jrydvzs","negm4Rgfdnjqjxkttelw","cszdizjxi za8cGzd ul"
"8908e26c-cc08-4f6d-ae87-ec67d863d84d","MEM_SYN","100","13","2347","NULL","OPEN","NULL","NULL","NULL","NULL","wakV6oFvzphhwPyeuDtl","NULL","vgifdovudvlgun wNr50","NULL","NULL","vdbh nvxbtkqwrtvgakv","NULL","rnsahr  q40eoukmqGrl"
"a5ca8870-f471-459a-9b5d-075ee87fd40a","MEM_SYN","100","13","2352","NULL","OPEN","NULL","NULL","NULL","NULL","NULL","NULL","zjjzmeyhtnqp oajgmzU","NULL","tjyomnuhxrtjbwj oazz","esdrogsDbo7 8eGgnSpa","go s4bcylp  wlha6sqy","k Dyicesgcrf9wzjcucv"
"009f6517-9300-4e96-aeb0-759e45fab9f1","MEM_SYN","100","13","2354","NULL","OPEN","NULL","ffMxxmhv9envgz3yhdCl","NULL","zcy1xxojlvUkyXtho1ff","NULL","mynnd qansvWfpn2msey","NULL","NULL","NULL","cetculocckajeiqkMizx","mueutrkvrhotlcodiquh","NULL"
"6787f662-1881-447d-9873-0cfd6633580d","MEM_SYN","100","13","2357","NULL","OPEN","KmsDw3opoovfgh vnCqj","cym5mkjbic0axIadgqqa"," ogdbw kSennqzipqker","sttylposn5cwgafb lom","NULL"," muermlb3cPxatmp vMl","NULL","NULL","mGjpwrrlvwzxLxtfjdth","NULL","nilcxkmtvjyjdhnaqd i","wv90 w4pa zxg7pjfkqf"
"ab95ddb7-9f4c-4d91-9f34-5e2761688e4f","MEM_SYN","100","13","2358","NULL","OPEN","NULL","NULL","u o0Awau Gdbjbim7pVv","zndprtbdlxpvuStlMcja","NULL","NULL"," RteuenhihRxzd7beznq","NULL","NULL","NULL","hrcdlOu 8pelznZSXifJ","NULL"
"a003e010-b9c3-4d92-8c18-c566b8a243e5","MEM_SYN","100","13","2359","NULL","OPEN","orwu8nlhclavUzlxasrn","NULL","NULL","ebn1srcpb8tec7dpqfun","NULL","Mrymxdi chamn1zubfii","ME7iH flusqw g  mpdf","3nmekmkf6eslmo8nas1z","pirqUhqkf8xnnb 3xFop","NULL","NULL","NULL"
"a3c1ca05-4022-4ce6-8528-d47fdeb1f731","MEM_SYN","100","13","2360","NULL","OPEN","NULL","NULL","NULL","plPCqmczvbhgZwcpxcit","kyaossu3gmhekjCnercp","pmpuehcdvwayyy ubfdd","NULL","Xwlk0wtP1bylvvunxhqk","top aNwe2Ftqynjnfywk"," yXz7xJpa fyhjqvrcYa","gm dtujvhfqtiafkUhzg","tentgauqioRipomwpR e"
"9dec42bd-d673-4fd0-9174-9e0dfbc03bde","MEM_SYN","100","13","2361","NULL","OPEN","NULL","NULL","NULL","NULL","tncxbzMfeiwonm xBbsz","NULL","NULL","ajvBqesEp vg aalsJsj","tcnikwZ3axx8cpqJtgly","zcy2hdj bicgjamyz8bv","NULL","ay1vbococueksamtrxpb"
"9b79ec7d-db57-4366-b325-0ba8bc12278a","MEM_SYN","100","13","2365","NULL","OPEN","6oubRmzbglkPn0qQ yno","NULL","hcuexuSadpxE5zC vh y","NULL","NULL","NULL","eqUG6iih jcwvkfotFan","gnjxax tevgvh9zqrduc","NULL","NULL","msS dxxmb fg6xyuokc0","asjnt6acmn8zaififps "
"9e848682-39c8-4c97-a3bb-a40b5dbcd882","MEM_SYN","100","13","2366","NULL","OPEN","mOgjv op Gfdhgaozqgf","NULL","alsn Wu8x ghhsztR6mz","ggqywbi jfwUbrjtpblr","NULL","nemiF7yirnv qa9uw my","a88 q0zkhlk6et0 Spwk","NULL","NULL","hivkl mx y1lygusbuuu","zc5pxcisbuuxP9hiw ae","NULL"
"79af3c94-44ac-45b7-87c9-e47bbc67b5d9","MEM_SYN","100","13","2367","NULL","OPEN","t xJb gph x6mDpqrtpO","NULL","xwKYdhlwc tp1lqrhqjN","NULL","NULL","4XwjmrQaxyBuwi ovr7c","y vyo8km cxrofmas9u1","NULL","Ujc cnpvxlriXfa6vznk","NULL","o fsrDchSmojuyrhvmo","mRatdtmtnhvpcndlhkub"
"b4a38115-3108-4346-9313-c08e6cfa9d46","MEM_SYN","100","13","2368","NULL","OPEN","NULL","flmadtemiYtzvuSpupgn","nirktxpxxjaEvi7zkgms","tz69KakdwzZRsiuhkpzt","W s9kquiwOiegqem utE","wacdbadf ixGjqkkbfg4","NULL","NULL","v xfkweN0qAztkzmhrpr","qalb   byjLplubsackl","yyozz3vvymhcd jctxq3","NULL"
"9de57a77-3dde-4cf0-b949-525aeb49736b","MEM_SYN","100","13","2369","NULL","OPEN","Opobjaim zriqzKdqn4i","rpeffsojkpf cMwwet3 ","lUwiyawcurjjbnvnmlqd","NULL","yjxjmSfqodc9ouycmyxu","NULL","aurwf4qeqrwuuamjowrN","j bbpYgbnjdz5 ifimew","x7gp  3hszfVmxith xG","NULL","zxyroorMdiH  uzuEwf","NULL"
"255eb369-da78-4b9e-b956-a44e3ec1464f","MEM_SYN","100","13","2370","NULL","OPEN","NULL","fkydvqdkghfzHctd k8D","gasq1vJgGvovHHrqlag ","w iwkgjkRog4fxziu sx","unhejed6qonypbr8zuxr","wybonMikivovgaabzjxs"," dcbxgzqcwpfoAswhljr","awtnwRYnzcIayrabxzds","j3bqqupVcKguUnbwQqba","NULL","NULL","NULL"
"66a08b28-a538-45b9-8df8-2227334fadc9","MEM_SYN","100","13","2372","NULL","OPEN","NULL","cvg4crthGcqjbjmbysDq","bydrgnbvuvz2as c n7w","5glxaRjt2iidppmsogku","bmot4yfmw crshzm60do","NULL","NULL","w8gfvangouyg1cwcfrud","l9n agtyoorw7xsuywdw"," uqBk5o  rhtuvnqvhrd","NULL","kilnb ykbactzc 5Nthc"
"290e517b-d7e3-407b-8d5e-763627d86ff1","MEM_SYN","100","13","2373","NULL","OPEN","norrOF2vamvlcrxako5l","kub   nx srjyj8Koxii","NULL","NULL","2bty imi wreqvinu kf","geokksnkv1qha  j61df","jujanQxle  pednix16 ","uiiurmlReaodgvmb tk ","NULL","NULL","mo nA3dxgiwzjDlbwwuN","NULL"
"067ddbc3-a6d5-4516-9e1b-903f8a35853b","MEM_SYN","100","13","2375","NULL","OPEN","NULL","NULL","NULL","zmnzoq qxNfdkkwtuhPu","NULL","NULL","NULL","NULL","vp nom4lxdg7ak2yh vf","NULL","NULL","NULL"
"6552eb71-a720-40be-8b52-1cb1131bf1dd","MEM_SYN","100","13","2377","NULL","CLOSED","wms0ckumxrsifmnkkgwi","NULL","hcwTzvm 5agjyilfnazr","NULL","NULL","NULL","NULL","mkhsoxPsdiTstlxeOcyx","NULL","e n uhawaigeid npkix","Dvormv1pnpzcwjbc4jt","NULL"
"1ced427f-6151-4b6a-bd3c-ee76a04704d5","MEM_SYN","100","13","2378","NULL","OPEN","ajvvpik2zuikajvvyw7x","NULL","NULL","mpiswrk6ewms9i5 exne","NULL","NULL","emmgodpyvcr2zMetkauk","NULL","cn wc sipair 1f6xllv","NULL","ruy4aerh5reghzqixHew","NULL"
"1def0c97-327f-4fde-b664-fd70e8ea3326","MEM_SYN","100","13","2380","NULL","OPEN","NULL","oebsqhefn8sqayxeyn6z","pmfOKtcsVvztlqrrjlic","NULL","4c Zbyjjiz vrjaAbpbz","dcvydNNzv2NrN uQzu6x","8k6sO1xnXsrkvzrvpatd","nuGohv fgkzbcsi hsnt","NULL","Pokb Asoboyaburshvsr","daggwnLkAcxqizu4uqyA","1q whPdZh2k7pfc91srs"
"40eca1d2-b894-424a-8506-3cdc21c32aca","MEM_SYN","100","13","2381","NULL","OPEN","NULL","NULL","y bq3pv ggafqcozquix","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1kyldqhqrore  rkJzgi","ozu wU zifawdbt24ma8"
"0282cbfb-d0bf-4cb8-878c-18bc58c082b5","MEM_SYN","100","13","2382","NULL","OPEN","NULL","cyqh jjwdbc1yZjpyjda","NULL","NULL","SppUIdf7 tmhkum xiVm"," ulvsatomuazRqUyqhez","NULL","j wXFgdc2 vyqyjrG2ma","NULL","omxhhy6nybmvrOY4 zmk","NULL","oiex Uicpfvhvixndjsn"
"a518cfe0-7f09-45f9-a563-74e73acca493","MEM_SYN","100","13","2389","NULL","OPEN","1ielwrpxnxysyqlnhozk","NULL","A v  gqveXmnjRwvrpid","pslvwzmce  brg3tsgsz","NULL","NULL","NULL","8 zm rwpwt Gmpoqkznh","NULL","NULL","aqfxmgcq 1yqnk9L0kk","ldnjv9aVryzrcqt Wpqw"
"7dfd2886-ce1d-4e4f-aa7b-2f78dc5aecc9","MEM_SYN","100","13","2391","NULL","OPEN","hunhsmswbt6y mzeRpte","NULL","NULL","NULL","NULL","NULL","ietQc otsdaozwty8onv","cjux2ybO5voyk79fjmtm","wsekmvAttewiqhqixmxk","nubslhNt4krtkzgjhr a","etgxzigm nu5cZrwvzb","xhuhe4tgHoJlulpdfe 9"
"66f437d1-25bc-44fe-a695-bc737c766143","MEM_SYN","100","13","2393","NULL","OPEN","NULL","amivohmhhweyzj5jmnpa","wmvZozzc03idhslbyb z","fd  ihpfto4tunlxgvgu","NULL","uvljbmyea6yfvsjtonf ","NULL","NULL","NULL","NULL","hxvnms acktpnyeuokhu","NULL"
"16422d57-6f7f-4fe1-9f1c-88fbb1128237","MEM_SYN","100","13","2397","NULL","OPEN","NULL","NULL","NULL","NULL","NULL","rUb uuah1dyurywnQgrr","NULL","jeed cjscesnerNvi7ki","ochcejm 9muUb Kjgizy","xecfjzozoktp5qhlBeur","jrxa lhns hkneb qkio","hf4jglee M Ufrzqjk0k"
"c5857fac-127a-4830-88a8-aee679512d88","MEM_SYN","100","13","2398","NULL","OPEN","of qgppnuFjsiakwechr","NULL","NULL","NULL","c7w bltb5otaRqvhHCfU","9djvpiinb zeywSnlxx ","ymdzgukOggizyoah1uxw","NULL","qbq11ofyeLwetSj ll i","NULL","s9 5  6flylahjlmqwp","NULL"
"38e7608d-8c71-433c-8f63-24905a54753e","MEM_SYN","100","13","2402","NULL","OPEN","irxglrumr  Ikozdewak","phyenlckoooqefwr9b  ","NULL","NULL","NULL","pfkqorczb nso2wvo2sa","z7btzgxbxpImjxh969er","NULL","NULL","pbCQsou2lo 3sfvwomu ","k5ixo6vjwzj ypprvad8","NULL"
"4cd69b0c-3c44-4d79-8f45-6bfe248203c5","MEM_SYN","100","13","2405","NULL","OPEN","NULL","NULL","NULL","qrop0gcgvuatOhqzp3sb","NULL","NULL","NULL","jzSmoowdry1VQtRytvqz","NULL","NULL","isZLdr8 rVjpglry7ojv","bNMd gdhkwnoggKmud  "
"36114a3f-f94f-4932-985a-b1263a525189","MEM_SYN","100","13","2406","NULL","OPEN","dak5mhv yZirvsl4 ulu","NULL","pxjwymier2fr5kvYdneO"," yycjumUwv8yudxo3 jx","NULL","ssnk synqaq o 5u3oJr","i9 i9jsiPzlz eco 3gp","NULL","NULL","NULL","NULL","NULL"
"ea1e5f1b-8b7c-490f-8c17-389faf27f6d0","MEM_SYN","100","13","2411","NULL","OPEN","ldApem1hjgvmvaeacr8e","dN Gecvdcgexwslw ryg","NULL","NULL","NULL","NULL","hzrNb4dk ykax0etRzfy","rzJx kxhyhgfezrfZjxs","fzy moAsMn2txzoi cbV","rpjsQi3eTqqci5 TuszP","NULL","nmlsyibnp f9gprioudm"
"50c665f9-8449-4c03-912f-c11a8e761f76","MEM_SYN","100","13","2412","NULL","OPEN"," rzq l svCwjlctlvkGo","NULL","zfpy2vtrtgffie0g swz","6okuryfpqpbxkqse1oCu","NULL","NULL","NULL","NULL","djzyk bachijpr1 Vhwb","mxa 5vkxxDzhxttcoh c","NULL","Urcrxwmc3wnqhjfjhg8 "
"78ba9f62-fb8f-45c8-8a0e-6ca506c308c5","MEM_SYN","100","13","2413","NULL","OPEN","NULL","bgwnuuasarelkdYqd 7 ","b8rxrguucctz7 vmwtww","qBsxovjcfpkbb59z io6","fbxhtmsonyefwzvqhkyp","op rPebktmo6k6nkm di","rtcmtoG vxbqwcldm2fb","NULL","NULL","gmvw8kvdqIs8ykfrEKxd","NULL","v1qpvanbyhuoyxz9iflv"
"8b765aa4-b656-47b4-a80b-d4d341074f7e","MEM_SYN","100","13","2415","NULL","OPEN","Mckdwf mimjuqj6kktef","hrljuuanliw8ubnsh 5g","rdRqohijioKvoBohXbJ4","NULL","fR xoggo6fvqz epqrxe"," yfotNcmqzrb1jwlo gx","NULL","d0rnbCmekll0g0pjmyrz","mqckdgsUiyvhz xy mtj","NULL","xkbec7ojma v9p rbkjd","pkdH hdivzzmfNkk4xez"
"3fc97104-f7be-47f3-8de3-c98f04557806","MEM_SYN","100","13","2420","NULL","OPEN","bexmsbmg ppeaKkds zw","kmVwf8tjw6b2g gvwTnk","NULL","NULL","NULL","NULL","NULL","QcxhbOvjuw4jdjbLxpoz","NULL","NULL","fux v1ogdbhone7i2bxp","syvv sbsdtzlt8ssudsa"
"a1bedbf5-5508-4668-9d16-f0dd03425df1","MEM_SYN","100","13","2422","NULL","OPEN","fP svjtoor5Ztuhtpzug","NULL","qxxmzyp0  0zehrszk t","fetgb  vkwirein7p3n2","NULL"," vxqylieS uvjvfrzaov","k6xqrCju d0oupqirhy1","NULL","nenrLtga d ewbtcwbuo","NULL","NULL","j jvndb x8q  rfDgoac"
"e144f776-41ec-4a77-83dd-720bf1463509","MEM_SYN","100","13","2424","NULL","OPEN","qgslaudzazL3ocMcqm7h","NULL","NULL"," rnrsqYrIfylaaT4r Fn","NULL","NULL","NULL","kk1hu2srymeTi my0Oi ","lj 8mYSLav6e1bydc q6","dzqbgevz6epxnbofCogz","wDwttfxgmca1DjhqfyaR","jlafp9jrtkyqgqsmbYek"
"0c9a030b-8799-49b9-8c7f-8c88dac1e45d","MEM_SYN","100","13","2426","NULL","OPEN","toqxjmvytsfmxo qddkl","NULL","goq sevx  fxv U y u ","NULL","NULL","arbhtaukwmkqlx9bgwkn","6 zp 0bM hw p uipg7g"," qsfc04qdfkcgfkiyebn","r bnlikmKsUcaxndzha ","NULL","NULL","widupwizrcgh e0nenvf"
"cd9bacca-9b7d-4ffc-9085-bb5e597dab23","MEM_SYN","100","13","2428","NULL","OPEN","489kxxhzqrpmVtesqmhr","NULL","NULL","NULL","NULL","NULL","kc jtwq i9sgleawhdk1","NULL","flg8buiu6kmckiw9dyuo","Qwjppz41n6 agubfsfjx","NULL","NULL"
"60c238a2-6c54-4c5a-9367-87317299d2ff","MEM_SYN","100","13","2429","NULL","OPEN","ifymqpknxf lus6qeOsx","7whazdvahv c5hihlzpf","NULL","rlxwgnupdpp1tzr2wixn","ehwjaym  FhFl a zto ","fhqs    hxhzgtCimIbr","NULL","NULL","q  8sjeipms7cdcWgrzr","NULL","NULL","NULL"
"36d06e4d-27f0-4eae-b6e5-086e38f1445b","MEM_SYN","100","13","2434","NULL","OPEN","ujod2yfkFpn vdjsccsv","fxnnxsmqkzgyahqvmk o","opflqde9ygzhbs wuvgM","xrbrzg Wp5 32s i1ynu","llvtFpLPaqy ymfyyfo ","mkelmb9l ah mpvoJXlf","NULL","uvrmxEjmunsmckfsfmvz","vawclxenkmi8c5y  gtr","NULL","NULL","lnykys m8oi fzhwKRmm"
"37090ffc-42bf-4ad1-8ae7-f8602cf95bd1","MEM_SYN","100","13","2435","NULL","OPEN","bzxV5fGan68daiyzwslg","jviskxw3jPuodwtcdwdy","drdkfumd 160dmcfvako","NULL","NULL","Gmobpw3onxxmwtgs9dgv","tm8mfeCzdcuiLcdxxtie","NULL","ojc9oj3mggj9bdjxjihb","NULL","hzIfflvuov6az e2iyNn","Mq Ffoul Ao osiqnnkh"
"acbef972-47ff-44dc-ad8b-981fe3f5925c","MEM_SYN","100","13","2439","NULL","OPEN","NULL","NULL","NULL","d zrf tVghNqvl7x3 yn","NULL"," izlvIfq4Jc eUbol04a","g  y2fywleyadsoyol0z","2bdccsi ym6o7t yuzvp","NULL","ahebcUzqoibt4 6vlj j","NULL","NULL"
"3880e115-a551-48de-9e0d-9601fd9e1dae","MEM_SYN","100","13","2440","NULL","OPEN","NULL","idnlowftrxQydgoi8tvq","NULL","NULL","ucevx1hswp bhwVsOe  ","fzc58 k frk9bcbaFrUz","z zslz5nq2ak0gzOdfgi","TleomggcIintylhcqlzw","NULL","NULL","NULL","j axih cb7pyqVzkfulm"
"cad80c4c-5448-42cd-aad0-df39d0f5ce15","MEM_SYN","100","13","2442","NULL","OPEN","jurcwdhdjkpr9a6iGr z","3w0uslcwBedy NxqvKgR","NULL","sBvlanw28p7dnfk1rput","NULL","NULL","ujmwyjthDhn8dapE rzl","bHnqatataz ruqhYvsdy","lkBhvqfyAf8xhfcfvwnn","bfelgepsT j7tazdq qj","NULL","rqLvbb9ksc qgwd bxsf"
"6faef310-dbba-4bd6-9ef8-b56037ba40ed","MEM_SYN","100","13","2443","NULL","OPEN","qlwywpgmv0bxkNgkxqbB"," xhjn kF obohfprauyt","NULL","NULL","NULL","NULL","sxb jlhenzr kupb 8la","NULL","NULL","cysyEbnmj p zzgasgeM","mbrk zsrqtapgZiueen","NULL"
"62fef48e-f7e7-4f41-a7c8-f24ea4aa11da","MEM_SYN","100","13","2445","NULL","OPEN","psotixKcfhmb7wJqxdpk","NULL","a9jgw8sutcewoqyxkrnx","NULL","bmrlVoeaivs ol uhnxi","Qr namlrmdbcmbf3mcrr","z jcLym49okvmzToydr0","NULL","NULL"," rzgpzkiUwlXj3bcyovw","d kvfwztenljutqjcNza","mcatjvxuURivudbflnR "
"84d930e8-6d64-4cb4-994b-c08c5cdc2e8e","MEM_SYN","100","13","2446","NULL","OPEN","5fYrakyjpsmlfAfdnb F","qr7 qnwidoesu limw t","vnwirmwj Gu knwadpnx","qjEb5pqy0no6dibrDkpt","qdiqlgofnl8Guvisbj h","phikw3tedr rmtxg5d g","vdgyzjwmsbfsqlejgqxd","xd9 hmjkEgdqkfetrlqe","tko vvnf zxmuvq4b7Gq","NULL","NULL","NULL"
"a1f29c7a-f705-4ca7-afb8-a813d3a77363","MEM_SYN","100","13","2447","NULL","OPEN","fgxhhmbNnzwztajrFubd","3bzp2jqluvyeyS xopFk","urze erkxdtgGncdhycm","  vyn  ep3m ifnsdYpg","NULL","NULL","NULL","khwbAqu4xmJ8lqKh6ejp","NULL","fmwyak3rutpsh olsuca","NULL","kxljgxoevc4H 8ebeish"
"c83bc89d-7ebd-4afb-88f9-c1a8b179a60a","MEM_SYN","100","13","2448","NULL","OPEN","bmo7Mimrt wQyr38Bcaa","NULL","xqcgvkk7vdsp28pkLk7f"," inDsuhhfh   vyhmaqZ","NULL","rAnuac pjyekslhcuZ 3","mvqgslx5QShkayuXuuHs","NULL","mv oGa6i i okyEzC ql","NULL","NULL","NULL"
"379f9015-7f07-427c-b9ec-492da297815c","MEM_SYN","100","13","2449","NULL","OPEN","yUvx4cpfxrihiqjxl lj","ixdkm rhOsuwl xcrAre","NULL"," cnoojdtsvrsz9ewdkfx","NULL","dm6tozgBvygakb gx74c","NULL","ol LBzprmhhVzibqde x"," JDvd b 3a 5 icazvov","g aamy tcdxoanLndl  ","mTo1azhgi3pRkyejkwl","NULL"
"4cd3050f-540a-4287-b5e1-b44b7b9fcd7f","MEM_SYN","100","13","2450","NULL","OPEN","NULL"," rg fp1rstnKp Ac lua","ncamtixmoroljt  dyzy","hknJiotopnv72xyc80pt","NULL","kbozqgenpQbfg3gonhjt","NULL","nfzaaFy bEmvizyspwKu","NULL","Eznkaujwhqlicnhyma d","PucrzkplcayZNoamtzMh","5balexNhuc  zq je t7"
"d6eefc38-2c2e-44ac-ae25-6739d647b89f","MEM_SYN","100","13","2451","NULL","OPEN","NULL","jtfanakf0xb8f texgaq","NULL","orfug35njcwllesh isg","oUjcg6lxdfrgsXeAksvk","ZndkwZh yflxiv 3rgsk","nrnxvas mv kb6hlan2l","NULL","NULL","NULL","cdqgk0cjo1vw wtq8u2","uyG6eAdelu2 zjogqmen"
"8851d580-0dce-4d04-96d3-f381745a09fb","MEM_SYN","100","13","2456","NULL","OPEN","jxyoh7  o ccoyzacl6l","NULL","NULL","aapkhrjdmomcm hVDlqg","NULL","NULL","yEez8 szrbsjJobponuj","NULL","NULL","yj2Nfp 06Hxnygsxifo ","sZ jj xmj7ahh e9kiq5","ew6dp cPDvul l5ck4sw"
"bdbb29d0-4671-4329-a947-329659e1f3f3","MEM_SYN","100","13","2457","NULL","OPEN","uqj wjhfyirorzFvy ne","NULL"," ibkdthzvpzoijv8ptix","ksdnx7tuiwunclhkzihx","NULL","lomuczjodlrkemnhcstJ","NULL","NULL","Chflqsgygutpjpn7vnqf","gL7jpfyxxdqqg vocntw","NULL","jotmdAzg 25uuf 7fbcl"
"ca9d7a1e-f88a-4b29-8a4a-41afe9a4f462","MEM_SYN","100","13","2458","NULL","OPEN","umvzruSyo1s5qrgv iu3","NULL","uiioyRpmcgfui ewsfun","laipydd bvjsdzrShnrw","NULL","NULL","i1ncywhqayueeuednk 6","NULL","NULL","NULL","wRyfamlnmbziaoakNy r","NULL"
"2a589cac-3f94-4bda-8f99-55022f929ddb","MEM_SYN","100","13","2459","NULL","OPEN","NULL","NULL","NULL","Kkbdd a szolqmj24tbf","jbubvtvpkhpeqwso3bvx","NULL","NULL","NULL","NULL","cpgcckI1lzcnpqtp ylf","Dx xxmrwhxm3vzx8tjjc","NULL"
"6081af1b-d57b-47c8-adf1-10f0858b81b7","MEM_SYN","100","13","2464","NULL","OPEN"," j0bGnbuyMkimjd5uvP ","sang94cn5mhkmbjofy r","cPgigqnb mcleFbGhygq","NULL","xlomgi bbC3hlzvvam07","kz8dmxzkdsb7pudwj8v ","NULL","NULL","NULL","NULL","dyhiaOogjpalpdqpT3","NULL"
"e814e89e-94b3-403c-b179-8f7a0060bd00","MEM_SYN","100","13","2465","NULL","OPEN","zmmpddm 2oYgaqpqc1rg","NULL","xplscLmpplo lzqxCbwQ","NULL","NULL","NULL","nre3oyi bkym7wslcv0w","7Lz zPlovQojo4rtrgSm","NULL","NULL","NULL","yuojgbMqejeDyq Gquwu"
"9a273036-768d-41a2-8006-393ce1467110","MEM_SYN","100","13","2467","NULL","OPEN","NULL"," gjuvpa2sbhobujeeta ","ryicxxkgunntiedteotd","NULL","zxpin kH ywFyq5hv sf","NULL","c ftzut0nu bmxhufplf","NULL","tzUwxl13pteccobhiaov","aj5owm1V ycbk0kjokm3","MgEfevhvppltqztoSmpc","NULL"
"b4d341a1-95b2-4575-86e6-5199d30cf862","MEM_SYN","100","13","2468","NULL","OPEN","tr2 zh pMok0ytp trm ","NULL","NULL","AvkvZddwecc lleoizyL","NULL","NULL","kgtExz51vakxvnlvl31o","NULL","rvdpgexm3rt 3hpmbblb","rifar co rw o 2hdeum","NULL","NULL"
"d7024b37-3db3-4d3d-8778-0d246d4b8900","MEM_SYN","100","13","2470","NULL","OPEN","c4 ijqxouxjmljxzw4Qm","hbp ntg aoJFtg dza g","cQzbbquc3erbaenjvyjx","ismiq u5urydic3mljjb","appwjieu0p3cLeqmhmnc","k 48v6ym7aihxewiagna","NULL","NULL","cirbmhhrz  imfp nybz","cenwf 7n vyxjz1 sjxt","NULL","NULL"
"8adb9340-f9cd-444e-b6ad-0f00c3e10e21","MEM_SYN","100","13","2471","NULL","OPEN","rc0  qqyj5o z1cjqlxt","lnxHh9hfqamsaw etkau","NULL","NULL","NULL","lhx jpjhlq1oeabg iGn","NULL","chasxzRWa2slc8evlxck","M px5hm3naHdut cgrru","NULL","poIfHlvz3Squb DllcxQ","NULL"
"cdee600a-b69d-4284-852d-6908e229576e","MEM_SYN","100","13","2473","NULL","OPEN","fneocelmynvw6euru ve","NULL","l   dfg 8gexOwhfbqt ","tijiaqmbsp87cGilljnm","NULL","ggjkbva2zkbmtuTizfep","NULL","NULL"," sw2 rtvhjPoeut 0j w","NULL","NULL","Btxwh rjpu0nnisezdjc"
"3d0fcf60-6728-4eb4-b6cf-4b3a5cc20f42","MEM_SYN","100","13","2474","NULL","OPEN","NULL","sthyh4zifzgwyyc3Ayvr","NULL","NULL","xpVuahrkmvomca  au0m","NULL","umpz el t3u cabu vvx","NULL","covjmx1w6sisacqnsqqb","zvpxagfahlqebs1 k es","NULL","oANz9ncwugpsoxc yghR"
